id,title,price
1154,Product 1154,7355.09
1155,Product 1155,8584.7
1156,Product 1156,3942.17
1157,Product 1157,9998.29
1158,Product 1158,2669.37
1159,Product 1159,5034
1160,Product 1160,5536.28
1161,Product 1161,1570.25
1162,Product 1162,4861.06
1163,Product 1163,6854.44
1164,Product 1164,4899.78
1165,Product 1165,530.73
1166,Product 1166,2577.37
1167,Product 1167,7560.08
1168,Product 1168,6095.1
1169,Product 1169,4106.79
1170,Product 1170,8649.59
1171,Product 1171,2933.56
1172,Product 1172,7273.65
1173,Product 1173,633.1
1174,Product 1174,5734.91
1175,Product 1175,5926.34
1176,Product 1176,4381.11
1177,Product 1177,3355.46
1178,Product 1178,7210.21
1179,Product 1179,7856.58
1180,Product 1180,7706.8
1181,Product 1181,4053.18
1182,Product 1182,5096.54
1183,Product 1183,6591.97
1184,Product 1184,3627.57
1185,Product 1185,9653.11
1186,Product 1186,826.48
1187,Product 1187,891.59
1188,Product 1188,9960.48
1189,Product 1189,6775.84
1190,Product 1190,5262.06
1191,Product 1191,7629.38
1192,Product 1192,966.24
1193,Product 1193,4984.65
1194,Product 1194,1529.34
1195,Product 1195,5233.4
1196,Product 1196,7234
1197,Product 1197,9400.39
1198,Product 1198,7956.21
1199,Product 1199,2348.58
1200,Product 1200,6430.85
1201,Product 1201,7300.37
1202,Product 1202,8683.36
1203,Product 1203,5467.36
1204,Product 1204,3213.19
1205,Product 1205,1337.31
1206,Product 1206,6364.06
1207,Product 1207,3071.1
1208,Product 1208,474.42
1209,Product 1209,4094.02
1210,Product 1210,4776.34
1211,Product 1211,6686.63
1212,Product 1212,9542.87
1213,Product 1213,4832.29
1214,Product 1214,9142.34
1215,Product 1215,1186.29
1216,Product 1216,3945.62
1217,Product 1217,9499.7
1218,Product 1218,8482.34
1219,Product 1219,7645.67
1220,Product 1220,9918.51
1221,Product 1221,9325.27
1222,Product 1222,7426.88
1223,Product 1223,2122.74
1224,Product 1224,6969.6
1225,Product 1225,1665.19
1226,Product 1226,4568.7
1227,Product 1227,2832.78
1228,Product 1228,3492.51
1229,Product 1229,9152.52
1230,Product 1230,656.66
1231,Product 1231,6367.71
1232,Product 1232,5678.55
1233,Product 1233,9659.54
1234,Product 1234,2717.19
1235,Product 1235,844.64
1236,Product 1236,2790.35
1237,Product 1237,99.3
1238,Product 1238,9534.64
1239,Product 1239,167.3
1240,Product 1240,8237.28
1241,Product 1241,1672.82
1242,Product 1242,9829.63
1243,Product 1243,8945.34
1244,Product 1244,3831.94
1245,Product 1245,2811.07
1246,Product 1246,6945.85
1247,Product 1247,2040.26
1248,Product 1248,4109.17
1249,Product 1249,8765.81
1250,Product 1250,2888.38
1251,Product 1251,6193.14
1252,Product 1252,8653.5
1253,Product 1253,3571.1
1254,Product 1254,152.76
1255,Product 1255,3738.2
1256,Product 1256,3007.76
1257,Product 1257,927.36
1258,Product 1258,1941.88
1259,Product 1259,17.35
1260,Product 1260,2925.24
1261,Product 1261,5452.14
1262,Product 1262,88.66
1263,Product 1263,6785.01
1264,Product 1264,2479.41
1265,Product 1265,4697.39
1266,Product 1266,5285.74
1267,Product 1267,3628.49
1268,Product 1268,3860.21
1269,Product 1269,5350.07
1270,Product 1270,6068.92
1271,Product 1271,8228.35
1272,Product 1272,5562.13
1273,Product 1273,4113.21
1274,Product 1274,1409.43
1275,Product 1275,4144.29
1276,Product 1276,6109.55
1277,Product 1277,4907.38
1278,Product 1278,6740.79
1279,Product 1279,1735.94
1280,Product 1280,2466.1
1281,Product 1281,9236.98
1282,Product 1282,4779.16
1283,Product 1283,3814.49
1284,Product 1284,5839.59
1285,Product 1285,5834.14
1286,Product 1286,591.87
1287,Product 1287,2669.54
1288,Product 1288,2721.09
1289,Product 1289,9022.24
1290,Product 1290,5027.02
1291,Product 1291,9227.24
1292,Product 1292,5685.88
1293,Product 1293,2634.45
1294,Product 1294,1837.58
1295,Product 1295,8269.41
1296,Product 1296,6736.13
1297,Product 1297,7777.16
1298,Product 1298,1616.91
1299,Product 1299,5879.77
1300,Product 1300,5779.78
1301,Product 1301,8246.03
1302,Product 1302,8.03
1303,Product 1303,6582.05
1304,Product 1304,8216.64
1305,Product 1305,6982.48
1306,Product 1306,8557.39
1307,Product 1307,7996.4
1308,Product 1308,8542.62
1309,Product 1309,600.87
1310,Product 1310,4054.5
1311,Product 1311,264.02
1312,Product 1312,1384.56
1313,Product 1313,6721.83
1314,Product 1314,6231.9
1315,Product 1315,5976.43
1316,Product 1316,7442.95
1317,Product 1317,614.71
1318,Product 1318,4295.9
1319,Product 1319,3894.69
1320,Product 1320,9446.49
1321,Product 1321,3482.27
1322,Product 1322,9916.49
1323,Product 1323,6354.91
1324,Product 1324,2412.04
1325,Product 1325,4613.15
1326,Product 1326,8025.52
1327,Product 1327,5930.71
1328,Product 1328,3255.45
1329,Product 1329,3582.96
1330,Product 1330,7055.68
1331,Product 1331,1659.03
1332,Product 1332,7113.13
1333,Product 1333,6702.23
1334,Product 1334,7098.32
1335,Product 1335,8935.04
1336,Product 1336,1611.34
1337,Product 1337,3989.61
1338,Product 1338,7866.33
1339,Product 1339,42.94
1340,Product 1340,5759.47
1341,Product 1341,9091.28
1342,Product 1342,8319.2
1343,Product 1343,4213.27
1344,Product 1344,7145.55
1345,Product 1345,4772.65
1346,Product 1346,6340.3
1347,Product 1347,7083.85
1348,Product 1348,9676.81
1349,Product 1349,875.85
1350,Product 1350,9952.44
1351,Product 1351,9490.13
1352,Product 1352,4234.97
1353,Product 1353,9966.89
1354,Product 1354,1215.77
1355,Product 1355,4622.15
1356,Product 1356,6305.32
1357,Product 1357,8288.54
1358,Product 1358,172.67
1359,Product 1359,759.04
1360,Product 1360,7890.77
1361,Product 1361,6090.47
1362,Product 1362,8987.93
1363,Product 1363,4028.48
1364,Product 1364,5836.43
1365,Product 1365,1925.51
1366,Product 1366,5777.67
1367,Product 1367,1937.29
1368,Product 1368,5067.14
1369,Product 1369,80.93
1370,Product 1370,3529.05
1371,Product 1371,3780.43
1372,Product 1372,3179.95
1373,Product 1373,8956.56
1374,Product 1374,1983.37
1375,Product 1375,8460.02
1376,Product 1376,2335.5
1377,Product 1377,906.18
1378,Product 1378,9388.37
1379,Product 1379,3731.76
1380,Product 1380,5456.58
1381,Product 1381,826.53
1382,Product 1382,6621.26
1383,Product 1383,3445.41
1384,Product 1384,6369.26
1385,Product 1385,1608.27
1386,Product 1386,8342.19
1387,Product 1387,956.97
1388,Product 1388,7711.33
1389,Product 1389,9455.78
1390,Product 1390,4558.63
1391,Product 1391,7564.27
1392,Product 1392,6184.69
1393,Product 1393,1037.66
1394,Product 1394,1264.28
1395,Product 1395,4553.95
1396,Product 1396,2043.07
1397,Product 1397,7447.73
1398,Product 1398,661.84
1399,Product 1399,6246.51
1400,Product 1400,8582.96
1401,Product 1401,7035.87
1402,Product 1402,9887.15
1403,Product 1403,9287.61
1404,Product 1404,7845.5
1405,Product 1405,311.12
1406,Product 1406,2123.06
1407,Product 1407,357.58
1408,Product 1408,738.84
1409,Product 1409,5324.28
1410,Product 1410,5524.29
1411,Product 1411,457.28
1412,Product 1412,3354.86
1413,Product 1413,1204.81
1414,Product 1414,3470.67
1415,Product 1415,8977.54
1416,Product 1416,6381.35
1417,Product 1417,857.01
1418,Product 1418,4323.84
1419,Product 1419,4870.58
1420,Product 1420,1199.84
1421,Product 1421,1213.07
1422,Product 1422,83.73
1423,Product 1423,5415.52
1424,Product 1424,4511.63
1425,Product 1425,895.46
1426,Product 1426,1123.9
1427,Product 1427,5306.8
1428,Product 1428,3148.7
1429,Product 1429,658.99
1430,Product 1430,8530.76
1431,Product 1431,92.62
1432,Product 1432,2103.26
1433,Product 1433,1562.62
1434,Product 1434,6479.89
1435,Product 1435,8352.41
1436,Product 1436,1749.21
1437,Product 1437,9464
1438,Product 1438,4553.21
1439,Product 1439,6425.74
1440,Product 1440,4730.58
1441,Product 1441,2134.64
1442,Product 1442,3934.18
1443,Product 1443,7991.54
1444,Product 1444,9056.62
1445,Product 1445,7061.1
1446,Product 1446,2013.82
1447,Product 1447,8345.46
1448,Product 1448,1570.09
1449,Product 1449,3827.83
1450,Product 1450,7098.34
1451,Product 1451,9834.34
1452,Product 1452,5144.82
1453,Product 1453,4869.86
1454,Product 1454,8630.36
1455,Product 1455,580.59
1456,Product 1456,3720.35
1457,Product 1457,2338.5
1458,Product 1458,8618.33
1459,Product 1459,3365.94
1460,Product 1460,1596.3
1461,Product 1461,6840.81
1462,Product 1462,6814.9
1463,Product 1463,5342.21
1464,Product 1464,7285.66
1465,Product 1465,5893.87
1466,Product 1466,5592.99
1467,Product 1467,2098.86
1468,Product 1468,7665.95
1469,Product 1469,6077.12
1470,Product 1470,438.99
1471,Product 1471,1540.15
1472,Product 1472,5168.91
1473,Product 1473,3071.5
1474,Product 1474,8515.98
1475,Product 1475,4011.68
1476,Product 1476,9314.16
1477,Product 1477,8041.34
1478,Product 1478,845.05
1479,Product 1479,5164.53
1480,Product 1480,4018.76
1481,Product 1481,7145.29
1482,Product 1482,3311.7
1483,Product 1483,7156.72
1484,Product 1484,3804.51
1485,Product 1485,3355.07
1486,Product 1486,7924.31
1487,Product 1487,1965.4
1488,Product 1488,5276.58
1489,Product 1489,6215.77
1490,Product 1490,8535.35
1491,Product 1491,7819.72
1492,Product 1492,5061.31
1493,Product 1493,5699.33
1494,Product 1494,4581.57
1495,Product 1495,6063.01
1496,Product 1496,1768.51
1497,Product 1497,882.48
1498,Product 1498,2307.45
1499,Product 1499,1114.11
1500,Product 1500,7482.38
1501,Product 1501,2823.43
1502,Product 1502,5407.15
1503,Product 1503,621.85
1504,Product 1504,3787.75
1505,Product 1505,3716.3
1506,Product 1506,6053.24
1507,Product 1507,6392.77
1508,Product 1508,8402.3
1509,Product 1509,1170.18
1510,Product 1510,2876.23
1511,Product 1511,9220.93
1512,Product 1512,1112.63
1513,Product 1513,7289.5
1514,Product 1514,4617.16
1515,Product 1515,2360.25
1516,Product 1516,1901.54
1517,Product 1517,7125.25
1518,Product 1518,6896.08
1519,Product 1519,9053.44
1520,Product 1520,9905.58
1521,Product 1521,21.38
1522,Product 1522,4822.76
1523,Product 1523,9267.94
1524,Product 1524,9156.67
1525,Product 1525,398.53
1526,Product 1526,6021.25
1527,Product 1527,9588.29
1528,Product 1528,5938.42
1529,Product 1529,1597.22
1530,Product 1530,7048.41
1531,Product 1531,8075.3
1532,Product 1532,3027.08
1533,Product 1533,7545.15
1534,Product 1534,1157.28
1535,Product 1535,2826.68
1536,Product 1536,8089.33
1537,Product 1537,2218.45
1538,Product 1538,6888.98
1539,Product 1539,8959.81
1540,Product 1540,7073.37
1541,Product 1541,6134.22
1542,Product 1542,5073.06
1543,Product 1543,3786.16
1544,Product 1544,8556.6
1545,Product 1545,2441.8
1546,Product 1546,6473.95
1547,Product 1547,4058.48
1548,Product 1548,1702.95
1549,Product 1549,2572.84
1550,Product 1550,3542.22
1551,Product 1551,2345.25
1552,Product 1552,8734.7
1553,Product 1553,2865.21
1554,Product 1554,7512.25
1555,Product 1555,1823.75
1556,Product 1556,2637.9
1557,Product 1557,9093.42
1558,Product 1558,6433.93
1559,Product 1559,81.36
1560,Product 1560,2197.92
1561,Product 1561,5418.43
1562,Product 1562,633.97
1563,Product 1563,2876.6
1564,Product 1564,9400.6
1565,Product 1565,7911.97
1566,Product 1566,9573.21
1567,Product 1567,8234.75
1568,Product 1568,8736.79
1569,Product 1569,516
1570,Product 1570,8099.5
1571,Product 1571,9739.61
1572,Product 1572,4012.35
1573,Product 1573,3065.19
1574,Product 1574,691.39
1575,Product 1575,5431.45
1576,Product 1576,5892.69
1577,Product 1577,6830.46
1578,Product 1578,9446.22
1579,Product 1579,5332.89
1580,Product 1580,2600.34
1581,Product 1581,2934.31
1582,Product 1582,5286.67
1583,Product 1583,6297.88
1584,Product 1584,6936.01
1585,Product 1585,2943.63
1586,Product 1586,2143.19
1587,Product 1587,7615.64
1588,Product 1588,5108.19
1589,Product 1589,8963.26
1590,Product 1590,715.44
1591,Product 1591,4600.01
1592,Product 1592,6732.98
1593,Product 1593,2633.76
1594,Product 1594,1823.99
1595,Product 1595,256.1
1596,Product 1596,805.57
1597,Product 1597,8579.22
1598,Product 1598,9334.32
1599,Product 1599,7039.88
1600,Product 1600,9446.73
1601,Product 1601,8056.34
1602,Product 1602,9168.21
1603,Product 1603,1712.81
1604,Product 1604,9791.91
1605,Product 1605,2823.18
1606,Product 1606,4013.59
1607,Product 1607,6342.25
1608,Product 1608,4517.71
1609,Product 1609,7576.43
1610,Product 1610,3001.79
1611,Product 1611,7609.92
1612,Product 1612,3189.85
1613,Product 1613,1698.43
1614,Product 1614,1842.06
1615,Product 1615,4764.29
1616,Product 1616,9868.8
1617,Product 1617,7510.23
1618,Product 1618,1686.49
1619,Product 1619,3789.37
1620,Product 1620,7223.46
1621,Product 1621,2744.75
1622,Product 1622,4343.75
1623,Product 1623,1660.95
1624,Product 1624,3780.58
1625,Product 1625,9533.84
1626,Product 1626,7368.95
1627,Product 1627,9922.77
1628,Product 1628,8876.72
1629,Product 1629,846.12
1630,Product 1630,5026.82
1631,Product 1631,1239.04
1632,Product 1632,9381.82
1633,Product 1633,8016.91
1634,Product 1634,159.47
1635,Product 1635,6065.79
1636,Product 1636,3327.5
1637,Product 1637,9779.79
1638,Product 1638,7584.86
1639,Product 1639,9132.66
1640,Product 1640,8200.74
1641,Product 1641,4038.98
1642,Product 1642,1810.98
1643,Product 1643,7037.85
1644,Product 1644,5852.36
1645,Product 1645,8514.4
1646,Product 1646,571.05
1647,Product 1647,8932.84
1648,Product 1648,1722.24
1649,Product 1649,5346.48
1650,Product 1650,968.4
1651,Product 1651,2009.95
1652,Product 1652,3397.47
1653,Product 1653,7765.21
1654,Product 1654,6865.36
1655,Product 1655,2304.28
1656,Product 1656,2396.34
1657,Product 1657,4008.03
1658,Product 1658,4558.76
1659,Product 1659,9183.47
1660,Product 1660,3511.04
1661,Product 1661,4813.95
1662,Product 1662,8755.15
1663,Product 1663,8821.86
1664,Product 1664,8043.34
1665,Product 1665,6025.89
1666,Product 1666,2392.39
1667,Product 1667,7942.66
1668,Product 1668,832.44
1669,Product 1669,7101.38
1670,Product 1670,1949.53
1671,Product 1671,4159.89
1672,Product 1672,6100.81
1673,Product 1673,9661.44
1674,Product 1674,4545.5
1675,Product 1675,3363.79
1676,Product 1676,3833.45
1677,Product 1677,7600.13
1678,Product 1678,4347.66
1679,Product 1679,7766.77
1680,Product 1680,6657.9
1681,Product 1681,1732.47
1682,Product 1682,3594.36
1683,Product 1683,463.56
1684,Product 1684,7006.85
1685,Product 1685,7475.84
1686,Product 1686,7881.54
1687,Product 1687,3657.94
1688,Product 1688,5722.06
1689,Product 1689,3640.08
1690,Product 1690,6271.59
1691,Product 1691,8069.81
1692,Product 1692,6197.77
1693,Product 1693,4044.27
1694,Product 1694,4253.27
1695,Product 1695,460.03
1696,Product 1696,2663.79
1697,Product 1697,1382.94
1698,Product 1698,1614.7
1699,Product 1699,4697.19
1700,Product 1700,7272.97
1701,Product 1701,4532.27
1702,Product 1702,7887.42
1703,Product 1703,9338.72
1704,Product 1704,8284.4
1705,Product 1705,6316.9
1706,Product 1706,5177.21
1707,Product 1707,1310.64
1708,Product 1708,823.56
1709,Product 1709,8650.38
1710,Product 1710,1918.62
1711,Product 1711,943.57
1712,Product 1712,2452.34
1713,Product 1713,5917.58
1714,Product 1714,1372.83
1715,Product 1715,8359.52
1716,Product 1716,8096.24
1717,Product 1717,5484.87
1718,Product 1718,5534.73
1719,Product 1719,5002.17
1720,Product 1720,2753.31
1721,Product 1721,6303.83
1722,Product 1722,8522.73
1723,Product 1723,6965.18
1724,Product 1724,5848.54
1725,Product 1725,2717.1
1726,Product 1726,3495.97
1727,Product 1727,8696.74
1728,Product 1728,8099.47
1729,Product 1729,779.86
1730,Product 1730,3676.53
1731,Product 1731,6644.74
1732,Product 1732,323.37
1733,Product 1733,8677.93
1734,Product 1734,1150.16
1735,Product 1735,2455.95
1736,Product 1736,3743.05
1737,Product 1737,1153.92
1738,Product 1738,6777
1739,Product 1739,4454.01
1740,Product 1740,3038.05
1741,Product 1741,245
1742,Product 1742,764.64
1743,Product 1743,4294.54
1744,Product 1744,6639.72
1745,Product 1745,1091.22
1746,Product 1746,6239.09
1747,Product 1747,2932.27
1748,Product 1748,3583.31
1749,Product 1749,2090.81
1750,Product 1750,7494.85
1751,Product 1751,6333.92
1752,Product 1752,2607
1753,Product 1753,3258.96
1754,Product 1754,513.37
1755,Product 1755,6731.68
1756,Product 1756,7127.44
1757,Product 1757,5289.17
1758,Product 1758,5810.24
1759,Product 1759,9636.21
1760,Product 1760,9223.02
1761,Product 1761,4521.32
1762,Product 1762,2704.28
1763,Product 1763,314.27
1764,Product 1764,6820.98
1765,Product 1765,5788.17
1766,Product 1766,9697.54
1767,Product 1767,5984.83
1768,Product 1768,910.93
1769,Product 1769,5942.21
1770,Product 1770,7813.57
1771,Product 1771,1599.22
1772,Product 1772,3797.23
1773,Product 1773,5757.13
1774,Product 1774,2461.8
1775,Product 1775,7744.15
1776,Product 1776,5154.33
1777,Product 1777,6853.49
1778,Product 1778,4679.11
1779,Product 1779,8943.26
1780,Product 1780,9963.86
1781,Product 1781,3315.59
1782,Product 1782,4445.6
1783,Product 1783,9431.37
1784,Product 1784,1288.97
1785,Product 1785,4746.64
1786,Product 1786,7179.43
1787,Product 1787,1337.05
1788,Product 1788,1281.06
1789,Product 1789,8652.06
1790,Product 1790,9486.58
1791,Product 1791,7133.07
1792,Product 1792,5816.04
1793,Product 1793,5245.55
1794,Product 1794,1774.42
1795,Product 1795,4200.25
1796,Product 1796,1721.35
1797,Product 1797,7040.38
1798,Product 1798,3433.77
1799,Product 1799,4399.55
1800,Product 1800,682.44
1801,Product 1801,8918.34
1802,Product 1802,952.31
1803,Product 1803,5658.19
1804,Product 1804,606.51
1805,Product 1805,1761.37
1806,Product 1806,542.85
1807,Product 1807,5749.55
1808,Product 1808,3473.21
1809,Product 1809,4185.92
1810,Product 1810,4653.32
1811,Product 1811,682.97
1812,Product 1812,8516.93
1813,Product 1813,2437.83
1814,Product 1814,6070.82
1815,Product 1815,1418.34
1816,Product 1816,961.55
1817,Product 1817,8085.28
1818,Product 1818,4240.44
1819,Product 1819,2981.67
1820,Product 1820,9468.63
1821,Product 1821,6790.47
1822,Product 1822,5890.32
1823,Product 1823,9481.83
1824,Product 1824,9961.65
1825,Product 1825,9145.06
1826,Product 1826,6087.35
1827,Product 1827,7014.63
1828,Product 1828,9553.24
1829,Product 1829,6322.69
1830,Product 1830,6443.9
1831,Product 1831,3989.67
1832,Product 1832,1929.76
1833,Product 1833,9131.45
